id,name,external_source,external_id,exercise_type,category,muscle_group,equipment,movement_pattern,instructions,thumbnail_url,gif_url,media_url,is_system,is_archived
3217,modified hindu push-up (male),exercisedb,3217,chest,chest,triceps,body weight,,"Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet hip-width apart. Lower your body towards the ground, bending your elbows and keeping your core engaged. As you lower your body, shift your weight back and lift your hips up towards the ceiling, creating an inverted V shape with your body. Continue to lower your body until your chest is just above the ground, then reverse the movement, pushing your hips back down and extending your arms to return to the starting position. Repeat for the desired number of repetitions.",images/3217-epOSYUZ.jpg,videos/3217-epOSYUZ.gif,videos/3217-epOSYUZ.gif,true,false
1421,modified push up to lower arms,exercisedb,1421,lower arms,lower arms,triceps,body weight,,"Start in a push-up position with your hands directly under your shoulders and your body in a straight line. Lower your body down towards the ground by bending your elbows, keeping them close to your sides. Once your elbows are at a 90-degree angle, lower your forearms to the ground, keeping your elbows directly under your shoulders. Pause for a moment, then push through your palms to lift your forearms back up to the starting position. Repeat for the desired number of repetitions.",images/1421-arvaszz.jpg,videos/1421-arvaszz.gif,videos/1421-arvaszz.gif,true,false
0628,monster walk,exercisedb,0628,upper legs,upper legs,hamstrings,body weight,,"Place a resistance band around your ankles. Stand with your feet shoulder-width apart and slightly bend your knees. Take a step to the side with your right foot, maintaining tension on the resistance band. Follow with your left foot, stepping to the side to return to the starting position. Repeat for the desired number of repetitions, then switch sides.",images/0628-O95afRA.jpg,videos/0628-O95afRA.gif,videos/0628-O95afRA.gif,true,false
0630,mountain climber,exercisedb,0630,cardio,cardio,core,body weight,,"Start in a high plank position with your hands directly under your shoulders and your body in a straight line. Engage your core and bring your right knee towards your chest, then quickly switch and bring your left knee towards your chest. Continue alternating legs in a running motion, keeping your hips low and your core engaged. Maintain a steady pace and breathe evenly throughout the exercise. Repeat for the desired number of repetitions.",images/0630-RJgzwny.jpg,videos/0630-RJgzwny.gif,videos/0630-RJgzwny.gif,true,false
0631,muscle up,exercisedb,0631,back,back,biceps,body weight,,"Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. Engage your core and pull your body up towards the bar, leading with your chest. As you reach the top of the movement, transition your grip so that your palms are facing towards you. Continue pulling yourself up until your chest is above the bar and your arms are fully flexed. Reverse the movement by slowly lowering yourself back down to the starting position. Repeat for the desired number of repetitions.",images/0631-yJUHKTn.jpg,videos/0631-yJUHKTn.gif,videos/0631-yJUHKTn.gif,true,false
1401,muscle-up (on vertical bar),exercisedb,1401,back,back,biceps,body weight,,"Start by hanging from a vertical bar with your palms facing away from you and your arms fully extended. Engage your core and pull your body up towards the bar, leading with your chest. As you pull yourself up, lean back slightly and bring your elbows towards your sides. Continue pulling until your chest reaches the bar and your elbows are fully bent. Pause for a moment at the top, then slowly lower yourself back down to the starting position. Repeat for the desired number of repetitions.",images/1401-Af0EW2I.jpg,videos/1401-Af0EW2I.gif,videos/1401-Af0EW2I.gif,true,false
2328,narrow push-up on exercise ball,exercisedb,2328,upper arms,upper arms,chest,stability ball,,"Place the stability ball on the ground and position yourself in a push-up position with your hands on the ball, slightly narrower than shoulder-width apart. Engage your core and keep your body in a straight line from head to toe. Lower your chest towards the ball by bending your elbows, keeping them close to your body. Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms. Repeat for the desired number of repetitions.",images/2328-4cWjYEN.jpg,videos/2328-4cWjYEN.gif,videos/2328-4cWjYEN.gif,true,false
1403,neck side stretch,exercisedb,1403,neck,neck,trapezius,body weight,,"Stand or sit up straight with your shoulders relaxed. Tilt your head to one side, bringing your ear towards your shoulder. Hold the stretch for 15-30 seconds. Repeat on the other side. Perform 2-4 sets on each side.",images/1403-x2chWLO.jpg,videos/1403-x2chWLO.gif,videos/1403-x2chWLO.gif,true,false
0634,negative crunch,exercisedb,0634,waist,waist,hip flexors,body weight,,"Lie flat on your back with your knees bent and feet flat on the ground. Place your hands behind your head with your elbows pointing outwards. Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. Pause for a moment at the top, then slowly lower your upper body back down to the starting position. Repeat for the desired number of repetitions.",images/0634-szIn2UK.jpg,videos/0634-szIn2UK.gif,videos/0634-szIn2UK.gif,true,false
1495,oblique crunch v. 2,exercisedb,1495,waist,waist,obliques,body weight,,"Lie on your back with your knees bent and feet flat on the ground. Place your hands behind your head or cross them over your chest. Engage your abs and lift your shoulder blades off the ground, rotating your torso to one side. Pause for a moment, then lower your shoulder blades back down to the starting position. Repeat on the other side. Continue alternating sides for the desired number of repetitions.",images/1495-cJgSTmh.jpg,videos/1495-cJgSTmh.gif,videos/1495-cJgSTmh.gif,true,false
0635,oblique crunches floor,exercisedb,0635,waist,waist,obliques,body weight,,"Lie on your back with your knees bent and feet flat on the floor. Place your hands behind your head or cross them over your chest. Engage your abs and lift your shoulder blades off the floor, rotating your torso to one side. Pause for a moment, then lower your shoulder blades back down to the floor. Repeat on the other side, alternating sides with each repetition.",images/0635-QUDd8WS.jpg,videos/0635-QUDd8WS.gif,videos/0635-QUDd8WS.gif,true,false
0636,olympic barbell hammer curl,exercisedb,0636,upper arms,upper arms,forearms,olympic barbell,,"Stand up straight with your feet shoulder-width apart and hold an Olympic barbell with an overhand grip. Let the barbell hang at arm's length in front of your thighs, with your palms facing your body. Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Inhale and slowly begin to lower the barbell back to the starting position. Repeat for the desired number of repetitions.",images/0636-o1ntciW.jpg,videos/0636-o1ntciW.gif,videos/0636-o1ntciW.gif,true,false
0637,olympic barbell triceps extension,exercisedb,0637,upper arms,upper arms,shoulders,olympic barbell,,"Start by standing with your feet shoulder-width apart and holding the barbell with an overhand grip. Raise the barbell above your head, fully extending your arms. Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows. Pause for a moment, then extend your arms back to the starting position. Repeat for the desired number of repetitions.",images/0637-wu5LXwz.jpg,videos/0637-wu5LXwz.gif,videos/0637-wu5LXwz.gif,true,false
1355,one arm against wall,exercisedb,1355,back,back,shoulders,body weight,,"Stand facing a wall with your feet shoulder-width apart. Extend one arm straight out in front of you and place your palm against the wall. Engage your core and lean your body forward, keeping your arm straight and your back flat. Slowly push against the wall with your palm, activating your lat muscles. Hold the position for a few seconds, then release and repeat with the other arm.",images/1355-ZZTGMKh.jpg,videos/1355-ZZTGMKh.gif,videos/1355-ZZTGMKh.gif,true,false
0638,one arm chin-up,exercisedb,0638,back,back,biceps,body weight,,"Stand facing a pull-up bar with your feet shoulder-width apart. Reach up and grab the bar with an underhand grip, with one hand gripping the bar and the other hand holding your wrist for support. Hang from the bar with your arm fully extended, keeping your body straight and your core engaged. Pull yourself up towards the bar by bending your elbow and squeezing your back muscles. Continue pulling until your chin is above the bar, then slowly lower yourself back down to the starting position. Repeat for the desired number of repetitions, then switch arms and repeat.",images/0638-HjdqmZa.jpg,videos/0638-HjdqmZa.gif,videos/0638-HjdqmZa.gif,true,false
